Code,Code_Number,Description,Code_Family,Analytical_Domain,Analytical_Category,Analytical_Subcategory,Primary_Entity,Dashboard_Group,Traffic_Relevance_Score,Traffic_Relevance_Band,Keep_in_Main_Collision_Dashboard,Modeling_Role,Recommended_Use,Flag_Traffic_Core,Flag_Vehicle_or_RoadUser,Flag_Person_Profile,Flag_Location_Infrastructure,Flag_Behavior_Tactic,Flag_Severity_Harm,Flag_Jurisdiction_Admin
3006,3006,T/C – Vehicle vs parked vehicle,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3007,3007,T/C – Vehicle vs train,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3008,3008,T/C – Vehicle vs bike,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3009,3009,T/C – Vehicle vs motorcycle,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3010,3010,T/C – Vehicle vs animal,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3011,3011,T/C – Vehicle vs fixed object,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3012,3012,T/C – Vehicle vs other object,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3013,3013,T/C – Motorcycle vs vehicle,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3014,3014,T/C – Motorcycle vs fixed object,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3015,3015,T/C – Motorcycle vs other,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3016,3016,T/C – Bike vs vehicle,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3017,3017,T/C – Bike vs train,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3018,3018,T/C – Bike vs other,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3019,3019,T/C – Train vs vehicle,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3020,3020,T/C – Train vs train,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3021,3021,T/C – Train vs bike,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3022,3022,T/C – Train vs pedestrian,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3023,3023,T/C – Train vs fixed object,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3024,3024,T/C – (A) Severe injury,3000s,Traffic Collision Core,Traffic Collision,Injury severity,Collision,Collision severity,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,1,0
3025,3025,T/C – (B) Visible injury,3000s,Traffic Collision Core,Traffic Collision,Injury severity,Collision,Collision severity,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,1,0
3026,3026,T/C – (C) Complaint of injury,3000s,Traffic Collision Core,Traffic Collision,Injury severity,Collision,Collision severity,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,1,0
3027,3027,T/C – (K) Fatal injury,3000s,Traffic Collision Core,Traffic Collision,Injury severity,Collision,Collision severity,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,1,0
3028,3028,T/C – (N) Non-injury,3000s,Traffic Collision Core,Traffic Collision,Injury severity,Collision,Collision severity,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,1,0
3029,3029,T/C – Hit and run (felony),3000s,Traffic Collision Core,Traffic Collision,Hit-and-run status,Collision,Collision offense flags,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3030,3030,T/C – Hit and run (misdemeanor),3000s,Traffic Collision Core,Traffic Collision,Hit-and-run status,Collision,Collision offense flags,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3032,3032,T/C – Private property: Yes,3000s,Traffic Collision Core,Traffic Collision,Scene context / property / intersection,Collision,Scene context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3033,3033,T/C – Private property: No,3000s,Traffic Collision Core,Traffic Collision,Scene context / property / intersection,Collision,Scene context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3034,3034,T/C – City property involved: Yes,3000s,Traffic Collision Core,Traffic Collision,Scene context / property / intersection,Collision,Scene context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3035,3035,T/C – City property involved: No,3000s,Traffic Collision Core,Traffic Collision,Scene context / property / intersection,Collision,Scene context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3036,3036,T/C – At intersection: Yes,3000s,Traffic Collision Core,Traffic Collision,Scene context / property / intersection,Collision,Scene context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3037,3037,T/C – At intersection: No,3000s,Traffic Collision Core,Traffic Collision,Scene context / property / intersection,Collision,Scene context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3038,3038,T/C – DUI felony,3000s,Traffic Collision Core,Traffic Collision,DUI status,Collision,Behavioral risk flags,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,1,0
3039,3039,T/C – DUI misdemeanor,3000s,Traffic Collision Core,Traffic Collision,DUI status,Collision,Behavioral risk flags,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,1,0
3040,3040,T/C – Resulting from street racing / speed exhibition,3000s,Traffic Collision Core,Traffic Collision,Street racing / speed exhibition,Collision,Behavioral risk flags,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,1,0
3062,3062,T/C – Bicyclist in bicycle lane,3000s,Traffic Collision Core,Traffic Collision,Bicyclist lane status,Collision,Vulnerable road user context,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3101,3101,T/C – Primary collision factor (A) in narrative,3100s,Traffic Collision Causation,Traffic Collision Cause,Primary collision factor family,Collision,Causation / PCF,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,0,0
3102,3102,T/C – PCF (B) Other improper driving,3100s,Traffic Collision Causation,Traffic Collision Cause,Primary collision factor family,Collision,Causation / PCF,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,0,0
3103,3103,T/C – PCF (C) Other than driver,3100s,Traffic Collision Causation,Traffic Collision Cause,Primary collision factor family,Collision,Causation / PCF,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,0,0
3104,3104,T/C – PCF (D) Unknown,3100s,Traffic Collision Causation,Traffic Collision Cause,Primary collision factor family,Collision,Causation / PCF,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,0,0
3201,3201,T/C – Weather / lighting / roadway,3200s,Traffic Collision Conditions,Traffic Environment,Weather / lighting / roadway,Collision,Roadway & environmental factors,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,1,0,0,0
3301,3301,T/C – Traffic control devices,3300s,Traffic Collision Controls,Traffic Control,Traffic control devices,Collision,Roadway & control factors,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,1,0,0,0
3401,3401,T/C – Type of collision,3400s,Traffic Collision Type,Collision Pattern,Type of collision,Collision,Collision pattern,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3501,3501,T/C – Pedestrian actions,3500s,Traffic Collision Pedestrian,Pedestrian Behavior,Pedestrian actions,Pedestrian,Vulnerable road user behavior,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,1,0,0
3601,3601,T/C – Special information and other,3600s,Traffic Collision Special Factors,Special Collision Factors,Other special factor,Collision,Special collision flags,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3602,3602,T/C – Unlicensed motorist,3600s,Traffic Collision Special Factors,Special Collision Factors,Unlicensed motorist,Collision,Licensing / legality,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
